locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,dayshours,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location
1009768,Akuranvyka USA Inc,Truck,11553000,SANSOME ST: GOLD ST to PACIFIC AVE (705 - 799),727 SANSOME ST,0175003,0175,003,17MFF-0185,ISSUED,Indian Street Food: Tikka Masala Burritos; Samosas; Sexy Fries (Indian-inspired poutine); Naughty Naans; Deconstructed Samosas; Kathi Rolls; Lassis and Lemonades,6012095.199,2118234.464,37.7969490060212,-122.402183431894,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0185&ExportPDF=1&Filename=17MFF-0185_schedule.pdf,Mo/Tu/Th:12PM-1PM,,03/01/2018 12:00:00 AM,2017-05-10,0,07/15/2019 12:00:00 AM,"(37.7969490060212, -122.402183431894)"
1153604,SPUNBYSS,Truck,136000,02ND ST: TEHAMA ST to CLEMENTINA ST (224 - 273),240 02ND ST,3735055,3735,055,18MFF-0021,REQUESTED,American classic slider: pork belly slider: fried chicken slider: fried chicken skin: wedge cot fries: regular cut fried: handcrafted sodas: spring salad,6013280.206,2114201.068,37.7859403201734,-122.397799933858,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0021&ExportPDF=1&Filename=18MFF-0021_schedule.pdf,,,,2018-04-30,0,,"(37.7859403201734, -122.397799933858)"
1013320,Wu Wei LLC dba MoBowl,Truck,7033000,HOWARD ST: 01ST ST to MALDEN ALY (500 - 589),500 HOWARD ST,3721011,3721,011,17MFF-0191,APPROVED,Various types of meat: veggie: and seafood bowls.,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0191&ExportPDF=1&Filename=17MFF-0191_schedule.pdf,Mo/Fr:10AM-2PM,,05/04/2018 12:00:00 AM,2017-08-31,1,07/15/2019 12:00:00 AM,"(0, 0)"
1013322,Wu Wei LLC dba MoBowl,Truck,12160001,STEUART ST: HOWARD ST to END (200 - 299),75 HOWARD ST,3741031,3741,031,17MFF-0191,APPROVED,Various types of meat: veggie: and seafood bowls.,6015092.174,2116210.269,37.7915578641549,-122.391671499786,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0191&ExportPDF=1&Filename=17MFF-0191_schedule.pdf,Mo/We:10AM-3PM,,05/04/2018 12:00:00 AM,2017-08-31,1,07/15/2019 12:00:00 AM,"(37.7915578641549, -122.391671499786)"
1013324,Wu Wei LLC dba MoBowl,Truck,4972000,DRUMM ST: CLAY ST to WASHINGTON ST (200 - 299),253 DRUMM ST,0203013,0203,013,17MFF-0191,APPROVED,Various types of meat: veggie: and seafood bowls.,6013507.554,2117905.099,37.7961233802521,-122.397273204338,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0191&ExportPDF=1&Filename=17MFF-0191_schedule.pdf,Tu/Th:10AM-3PM,,05/04/2018 12:00:00 AM,2017-08-31,1,07/15/2019 12:00:00 AM,"(37.7961233802521, -122.397273204338)"
1153282,Wu Wei LLC dba MoBowl,Truck,5875000,FRONT ST: VALLEJO ST to GREEN ST (900 - 999),900 FRONT ST,0137001,0137,001,17MFF-0191,APPROVED,Various types of meat: veggie: and seafood bowls.,6012874.622,2119410.253,37.8002209155922,-122.399569018577,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0191&ExportPDF=1&Filename=17MFF-0191_schedule.pdf,Fr:10AM-3PM,,05/04/2018 12:00:00 AM,2017-08-31,1,07/15/2019 12:00:00 AM,"(37.8002209155922, -122.399569018577)"
1013323,Wu Wei LLC dba MoBowl,Truck,13403000,WASHINGTON ST: THE EMBARCADERO to DRUMM ST (1 - 99),370 DRUMM ST,0201012,0201,012,17MFF-0191,APPROVED,Various types of meat: veggie: and seafood bowls.,6013693.222,2118189.172,37.7969137124835,-122.396650675264,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0191&ExportPDF=1&Filename=17MFF-0191_schedule.pdf,Su:10AM-11PM,,05/04/2018 12:00:00 AM,2017-08-31,1,07/15/2019 12:00:00 AM,"(37.7969137124835, -122.396650675264)"
1152244,San Francisco's Hometown Creamery,Truck,6109000,GEARY ST: STOCKTON ST to POWELL ST (200 - 299),281 GEARY ST,0314013,0314,013,17MFF-0001,SUSPEND,Ice cream,6010423.418,2114694.802,37.7871364910861,-122.407718509001,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0001&ExportPDF=1&Filename=17MFF-0001_schedule.pdf,Su:11AM-11PM;Fr/Sa:6PM-11PM,,04/27/2018 12:00:00 AM,2017-01-09,0,07/15/2019 12:00:00 AM,"(37.7871364910861, -122.407718509001)"
1151023,Tacos Rodriguez,Truck,8958000,MENDELL ST: GALVEZ AVE to HUDSON AVE (600 - 699),600 MENDELL ST,5254037,5254,037,18MFF-0019,REQUESTED,Tacos: burritos: quesadillas: soda & water,6016207.357,2097293.665,37.7396787918079,-122.386493384555,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0019&ExportPDF=1&Filename=18MFF-0019_schedule.pdf,Su/Fr/Sa:8AM-6PM,05/15/2018 12:00:00 AM,,2018-04-18,1,03/15/2019 12:00:00 AM,"(37.7396787918079, -122.386493384555)"
1157329,Senor Sisig,Truck,3143000,BROADWAY: DAVIS ST to FRONT ST (50 - 99),90 BROADWAY,0140007,0140,007,18MFF-0023,APPROVED,Senor Sisig: Filipino fusion food: tacos: burritos: nachos: rice plates. Various beverages.Chairman Bao: Vegetable and meat sandwiches filled with Asian-flavored meats and vegetables.,6012853.387,2119060.762,37.7992601135023,-122.399617948655,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0023&ExportPDF=1&Filename=18MFF-0023_schedule.pdf,Tu/Th:10AM-3PM,,05/14/2018 12:00:00 AM,2018-05-10,0,07/15/2019 12:00:00 AM,"(37.7992601135023, -122.399617948655)"
1147370,Tacos Rodriguez,Truck,9794000,OAKDALE AVE: INDUSTRIAL ST \ SELBY ST to TOLAND ST (2100 - 2199),2198 OAKDALE AVE,5590A008,5590A,008,18MFF-0019,REQUESTED,Tacos: burritos: quesadillas: soda & water,6011973.411,2097858.615,37.7409947350024,-122.401172335386,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0019&ExportPDF=1&Filename=18MFF-0019_schedule.pdf,Mo-Fr:8AM-5PM,05/15/2018 12:00:00 AM,,2018-04-18,1,03/15/2019 12:00:00 AM,"(37.7409947350024, -122.401172335386)"
1147371,Tacos Rodriguez,Truck,5331101,EVANS AVE: KEITH ST to MENDELL ST (1201 - 1399) -- SOUTH --,1275 EVANS AVE,5237033,5237,033,18MFF-0019,REQUESTED,Tacos: burritos: quesadillas: soda & water,6017367.817,2097063.665,37.739111429745,-122.382464971136,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0019&ExportPDF=1&Filename=18MFF-0019_schedule.pdf,Mo-Su:8AM-8PM,05/15/2018 12:00:00 AM,,2018-04-18,1,03/15/2019 12:00:00 AM,"(37.739111429745, -122.382464971136)"
1157328,Senor Sisig,Truck,480000,10TH ST: FELL ST \ MARKET ST \ POLK ST to END (1 - 18),8 10TH ST,3507041,3507,041,18MFF-0023,APPROVED,Senor Sisig: Filipino fusion food: tacos: burritos: nachos: rice plates. Various beverages.Chairman Bao: Vegetable and meat sandwiches filled with Asian-flavored meats and vegetables.,6007585.376,2110633.378,37.7758255197583,-122.417249626643,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0023&ExportPDF=1&Filename=18MFF-0023_schedule.pdf,Mo/We/Fr:11AM-2PM,,05/14/2018 12:00:00 AM,2018-05-10,0,07/15/2019 12:00:00 AM,"(37.7758255197583, -122.417249626643)"
1147369,Tacos Rodriguez,Truck,11542000,SANSOME ST: SUTTER ST to BUSH ST (1 - 99),1 SANSOME ST,0289003,0289,003,18MFF-0019,REQUESTED,Tacos: burritos: quesadillas: soda & water,6012406.465,2115874.016,37.790485146128,-122.40094044069,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0019&ExportPDF=1&Filename=18MFF-0019_schedule.pdf,Mo-Fr:11AM-3PM,05/15/2018 12:00:00 AM,,2018-04-18,1,03/15/2019 12:00:00 AM,"(37.790485146128, -122.40094044069)"
1162115,Giant Burrito,Truck,6148201,GENEVA AVE: PRAGUE ST to LINDA VISTA STPS (1500 - 1598) -- SOUTH --,1500 GENEVA AVE,6418065,6418,065,18MFF-0026,APPROVED,Tacos: Burritos: Tostadas: Flautas: Tostadas: Tortas: Pozole Menudo,6002948.585,2087593.93,37.7123026047444,-122.431644190373,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0026&ExportPDF=1&Filename=18MFF-0026_schedule.pdf,Su:7AM-6PM,,05/15/2018 12:00:00 AM,2018-05-15,0,07/15/2019 12:00:00 AM,"(37.7123026047444, -122.431644190373)"
1162114,Giant Burrito,Truck,2800102,BAY SHORE BLVD: FLOWER ST to CORTLAND AVE (341 - 489) -- EAST --,353 BAY SHORE BLVD,5598030,5598,030,18MFF-0026,APPROVED,Tacos: Burritos: Tostadas: Flautas: Tostadas: Tortas: Pozole Menudo,6010751.382,2098146.819,37.7417178307439,-122.405417977448,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0026&ExportPDF=1&Filename=18MFF-0026_schedule.pdf,Mo/Tu/We/Th/Fr:7AM-6PM,,05/15/2018 12:00:00 AM,2018-05-15,0,07/15/2019 12:00:00 AM,"(37.7417178307439, -122.405417977448)"
1163405,Julie's Hot Dogs,Truck,9121000,MISSION ST: 19TH ST to 20TH ST (2300 - 2399),2365 MISSION ST,3595024,3595,024,17MFF-0190,APPROVED,Hot dogs: Bacon wrapped hot dogs: soda: water: sports drinks: energy drinks: chips,6007087.513,2104603.286,37.7592402851502,-122.418544171117,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0190&ExportPDF=1&Filename=17MFF-0190_schedule.pdf,Su/Fr/Sa:12AM-3AM;Th/Fr/Sa:10PM-12AM,,05/17/2018 12:00:00 AM,2017-08-24,0,07/15/2019 12:00:00 AM,"(37.7592402851502, -122.418544171117)"
1163785,"SOHOMEI, LLC",Truck,5073000,EDDY ST: STEINER ST to PIERCE ST (1600 - 1699),1652 EDDY ST,0730 044,0730,044,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,6002540.818,2112839.086,37.7815967457602,-122.43485778844,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:11AM-12PM,,,2018-05-21,1,07/15/2019 12:00:00 AM,"(37.7815967457602, -122.43485778844)"
1163791,"SOHOMEI, LLC",Truck,4083000,CLAY ST: BATTERY ST to SANSOME ST (400 - 499),432 CLAY ST,0206006,0206,006,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,6012459.069,2117555.691,37.7951055609814,-122.400876633726,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:7AM-8AM/10AM-11AM/12PM-1PM,,,2018-05-21,1,07/15/2019 12:00:00 AM,"(37.7951055609814, -122.400876633726)"
963319,Serendipity SF,Truck,10456000,PINE ST: SANSOME ST to CENTURY PL (300 - 340),332 PINE ST,0260006,0260,006,17MFF-0181,SUSPEND,Meatloaf: Grilled Cheese: Chicken Sandwich: Caprese Salad: Kale Salad: Fries: Sweet Potato Fries: Mac and Cheese: Mashed Potatoes,6012259.225,2116546.642,37.7923238035351,-122.401497177566,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0181&ExportPDF=1&Filename=17MFF-0181_schedule.pdf,Tu/Th:11AM-3PM,,05/21/2018 12:00:00 AM,2017-04-14,0,07/15/2019 12:00:00 AM,"(37.7923238035351, -122.401497177566)"
1157313,Senor Sisig,Truck,132000,02ND ST: MISSION ST to MINNA ST (100 - 130),120 02ND ST,3722002,3722,002,18MFF-0022,APPROVED,Filipino fusion food: taco: burrito: nachos: rice plates,6012781.49,2114784.339,37.7875140607381,-122.399566331429,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0022&ExportPDF=1&Filename=18MFF-0022_schedule.pdf,Mo-Fr:11AM-2PM,,06/04/2018 12:00:00 AM,2018-05-10,0,07/15/2019 12:00:00 AM,"(37.7875140607381, -122.399566331429)"
955731,Senor Sisig,Truck,9097000,MISSION ST: 05TH ST to MINT ST (900 - 930),901 MISSION ST,3725093,3725,093,16MFF-0143,APPROVED,Senor Sisig: Filipino fusion food: tacos: burritos: nachos: rice plates. Various beverages.,6010709.29,2112874.234,37.7821536409986,-122.406601106839,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0143&ExportPDF=1&Filename=16MFF-0143_schedule.pdf,Tu/Th:10AM-3PM,09/15/2017 12:00:00 AM,06/04/2018 12:00:00 AM,2016-12-02,0,07/15/2019 12:00:00 AM,"(37.7821536409986, -122.406601106839)"
1163796,"SOHOMEI, LLC",Truck,4614000,DAVIDSON AVE: QUINT ST to RANKIN ST (1500 - 1599),1580 DAVIDSON AVE,5216029,5216,029,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,6015031.248,2099507.747,37.7456930261204,-122.390714584821,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:2PM-3PM,,,2018-05-21,1,07/15/2019 12:00:00 AM,"(37.7456930261204, -122.390714584821)"
1163784,"SOHOMEI, LLC",Truck,13064000,VALENCIA ST: 18TH ST to 19TH ST (700 - 799),740 VALENCIA ST,3588006,3588,006,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,6006152.35,2105247.76,37.7609571682785,-122.421824199358,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:11AM-12PM,,,2018-05-21,1,07/15/2019 12:00:00 AM,"(37.7609571682785, -122.421824199358)"
1163797,"SOHOMEI, LLC",Truck,3376000,BURKE AVE: END to 03RD ST (1500 - 1599),1570 BURKE AVE,5203066,5203,066,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,6016479.94361,2099135.86798,37.7447521916164,-122.385679248721,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:2PM-3PM,,,2018-05-21,1,07/15/2019 12:00:00 AM,"(37.7447521916164, -122.385679248721)"
1163787,"SOHOMEI, LLC",Truck,8848000,MASONIC AVE: MCALLISTER ST to FULTON ST (500 - 599),500 MASONIC AVE,1175018,1175,018,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,5999194.35773,2111070.4801,37.7765500428191,-122.446307635558,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:6AM-7AM/11AM-12PM,,,2018-05-21,1,07/15/2019 12:00:00 AM,"(37.7765500428191, -122.446307635558)"
1163799,"SOHOMEI, LLC",Truck,8848000,MASONIC AVE: MCALLISTER ST to FULTON ST (500 - 599),599 MASONIC AVE,1108 012,1108,012,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,5998797.75168,2112598.57865,37.7807231475444,-122.447789640478,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:9AM-10AM,,,2018-05-21,1,07/15/2019 12:00:00 AM,"(37.7807231475444, -122.447789640478)"
1163789,"SOHOMEI, LLC",Truck,131000,02ND ST: JESSIE ST to MISSION ST (69 - 99),85 02ND ST,3708019,3708,019,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,6012696.635,2115129.488,37.7884570288289,-122.399884160566,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:7AM-8AM/10AM-11AM/12PM-1PM,,,2018-05-21,1,07/15/2019 12:00:00 AM,"(37.7884570288289, -122.399884160566)"
1163798,"SOHOMEI, LLC",Truck,7033000,HOWARD ST: 01ST ST to MALDEN ALY (500 - 589),501 HOWARD ST,3736001,3736,001,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:6AM-7AM,,,2018-05-21,1,07/15/2019 12:00:00 AM,"(0, 0)"
1163794,"SOHOMEI, LLC",Truck,9101000,MISSION ST: 07TH ST to ANGELOS ALY \ JULIA ST (1100 - 1165),1118 MISSION ST,3702032,3702,032,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,6009238.199,2111812.954,37.7791572053411,-122.411615430519,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:12PM-1PM,,,2018-05-21,1,07/15/2019 12:00:00 AM,"(37.7791572053411, -122.411615430519)"
1163800,"SOHOMEI, LLC",Truck,1177000,22ND ST: SAN BRUNO AVE to UTAH ST (2400 - 2449),2401 22ND ST,4154001,4154,001,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,6010945.915,2103212.154,37.7556370098323,-122.405101930379,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:10AM-11AM,,,2018-05-21,1,07/15/2019 12:00:00 AM,"(37.7556370098323, -122.405101930379)"
1163792,"SOHOMEI, LLC",Truck,12583000,THOMAS MORE WAY: BROTHERHOOD WAY \ CHUMASERO DR to END (1 - 99),1 THOMAS MORE WAY,7380027,7380,027,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,5991430.02662,2086996.77488,37.7100033342894,-122.471411913129,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:7AM-8AM/10AM-11AM/12PM-1PM,,,2018-05-21,1,07/15/2019 12:00:00 AM,"(37.7100033342894, -122.471411913129)"
1163795,"SOHOMEI, LLC",Truck,9058000,MINNESOTA ST: 23RD ST to 24TH ST (1200 - 1299),1240 MINNESOTA ST,4228015,4228,015,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,6015191.235,2102753.826,37.7546149514892,-122.39038813202,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:1PM-2PM,,,2018-05-21,1,07/15/2019 12:00:00 AM,"(37.7546149514892, -122.39038813202)"
